codi_carrer,numpost,llepost,tipusnum,districte,barri,secc_est,secc_cens,dist_post,x_ed50,y_ed50,x_etrs89,y_etrs89,longitud_wgs84,latitud_wgs84
64780.0,22,,,11,113,,1153,,,,729637.5690026043,4373055.331897195,-0.33023135626561784,39.476464875330144
40830.0,3,,,9,092,,0916,,,,724829.9350025982,4370462.386897214,-0.38694348033289006,39.454394615036975
47820.0,18,,,1,015,,0124,,,,725376.5999026018,4372776.852197198,-0.379814495090514,39.47508469142812
81010.0,21,,,8,082,,0835,,,,723508.8050025962,4370304.282897214,-0.402336228891209,39.45331533290368
72570.0,24,,,18,181,,1809,,,,721744.9380025992,4375948.465897178,-0.4209398575491332,39.50457722139497
13890.0,102,,,8,082,,0839,,,,723433.4980025956,4370005.850897217,-0.40331047662142694,39.450648572134455
54660.0,17,,,11,112,,1111,,,,729665.9200026025,4371638.761897204,-0.3303897276854563,39.4637070130383
41340.0,63,,,13,132,,1307,,,,728228.8510026032,4372274.914897201,-0.34685962339440457,39.46981513516681
66900.0,7,,,9,092,,0924,,,,724480.556002598,4370354.779897214,-0.39103632083972867,39.45351714791217
20730.0,15,,,8,081,,0810,,,,724431.1150025995,4371487.6548972055,-0.3912294913408154,39.463727364744024
66420.0,39,,,2,023,,0255,,,,726801.3190026022,4371750.427897204,-0.3636163127123134,39.465471502864276
73350.0,18,,,7,071,,0705,,,,724100.4100025998,4372282.770897201,-0.3948028037701324,39.47097058330359
53550.0,40,,,10,103,,1028,,,,725715.9840025996,4370275.761897215,-0.3767186785319989,39.45248301066318
47730.0,17,,,6,063,,0621,,,,726926.0160026038,4373333.5308971945,-0.36162970655921056,39.4796882354346
11040.0,2,,,15,152,,1514,,,,725754.7000026051,4374963.597897183,-0.37468258847833064,39.49466877085556
60390.0,11,,,9,091,,0905,,,,724678.4630025992,4370747.521497214,-0.38860627205685583,39.45700071729602
47430.0,29,,,11,115,,1145,,,,729436.2220026013,4370337.156897211,-0.3335043474727465,39.45205268240006
67830.0,8,,,3,033,,0320,,,,724570.8620026005,4372632.216897198,-0.38922141238394686,39.47399342065449
62550.0,27,,,10,103,,1029,,,,725402.3880025982,4369201.649897222,-0.3807222253983912,39.4428968111233
70770.0,1,,,16,161,,1610,,,,724497.5310026029,4374284.066897189,-0.3895169349740856,39.48888124869734
20280.0,18,,,15,152,,1526,,,,725664.2630026047,4374770.649897186,-0.37579859389288184,39.49295575758162
44400.0,2,,,1,014,,0119,,,,725311.0980026019,4372538.094897199,-0.3806559106993025,39.47295274375317
26310.0,20,,,11,111,,1102,,,,729540.7330026015,4370716.9128972115,-0.3321604091408794,39.45544296951032
60330.0,3,,,1,015,,0126,,,,725519.4050026021,4372479.195897199,-0.3782565354825792,39.47236802814091
69330.0,16,,,1,015,,0125,,,,725648.1570026015,4372493.411897199,-0.3767564093611779,39.47246224389894
62850.0,7,,,13,134,,1324,,,,728158.6610026043,4372899.299897198,-0.34746119790000135,39.47545379874406
74640.0,46,,,10,106,,1041,,,,728789.8760026,4369108.921897221,-0.34142926278452473,39.4411693381226
7350.0,38,,,4,044,,0418,,,,722215.7380025978,4373970.635897192,-0.416128943374558,39.48665241546106
38820.0,44,,,11,112,,1108,,,,729623.3708026023,4371757.661497204,-0.3308429005608298,39.46478855794274
59970.0,3,,,7,072,,0723,,,,722957.0950025973,4372189.189897202,-0.4081124845667814,39.47042513649425
12030.0,22,,,3,031,,0304,,,,724844.5750026014,4372715.535897201,-0.3860143422834025,39.47467193020033
53640.0,104,,,16,161,,1606,,,,724949.7194026031,4374415.110397186,-0.3842197423633939,39.48994266408595
48300.0,11,,,16,161,,1628,,,,724113.1940026019,4374156.813897189,-0.3940244974223753,39.48783603106931
81557.0,12,,,12,123,,1225,,,,728017.4600026024,4371519.445897206,-0.3495727120257809,39.46307120285196
56160.0,15,,,8,081,,0810,,,,724341.0890025988,4371419.402897208,-0.3922978738816619,39.463136471725825
26310.0,12,,,11,111,,1102,,,,729557.5210026013,4370746.267897209,-0.33195539554504566,39.455702715156065
47820.0,11,,,1,015,,0124,,,,725415.355202602,4372729.553597199,-0.37938036016994664,39.47464879854158
81537.0,2,,,14,141,,1408,,,,727262.8620026049,4374154.345897189,-0.35743745643255787,39.486987496295235
51090.0,7,,,12,121,,1208,,,,728234.5780026026,4371751.611897204,-0.3469721128848003,39.46510339243877
81791.0,18,,,11,115,,1144,,,,729311.2730026002,4369379.374897218,-0.3352838609109636,39.44346506128693
32820.0,13,,,8,085,,0832,,,,724284.7510025979,4370354.246897215,-0.39330998100764547,39.45356336197697
50760.0,12,,,4,041,,0403,,,,723687.9548026009,4373634.572897192,-0.3991396096621896,39.483245864802534
81269.0,5,,,4,044,,0427,,,,723423.7710026,4373864.490897192,-0.4021313069046458,39.485384075777766
44960.0,19,,,11,111,,1106,,,,729749.3910026012,4370655.4748972105,-0.3297588887415019,39.45483433788961
51630.0,21,,,13,132,,1329,,,,728529.9040026036,4372378.140897198,-0.3433280742625992,39.47066439118007
32790.0,49,,,9,092,,0915,,,,724508.601702599,4370605.520597212,-0.39062636998144634,39.45576682672443
81392.0,5,,,8,083,,0824,,,,723499.539002597,4370990.290897211,-0.4022141546282349,39.45949274774464
24360.0,195,,,11,112,,1121,,,,729845.6440026036,4372426.373897199,-0.328031461820808,39.470748202093894
32880.0,76,,,19,196,,1916,,,,733451.5710025791,4353934.294897317,-0.29259987395527903,39.30333704733081
81717.0,33,,,18,181,,1807,,,,721241.3880025976,4375411.541897183,-0.4269693195815822,39.499873848029736
33030.0,31,,,16,161,,1627,,,,724093.5824026013,4373959.187997191,-0.394318756772898,39.48606225751603
75030.0,6,,,17,171,,1701,,,,724734.0244026082,4378799.708797161,-0.385245553539665,39.52946555146633
14460.0,33,,,15,152,,1539,,,,725464.0210026044,4375223.392897181,-0.3779716824975314,39.497083473083514
70710.0,20,,,18,181,,1810,,,,721730.3620025982,4375336.467897182,-0.42131295104555583,39.49907212262216
61440.0,72,,,19,192,,1902,,,,726924.8960025975,4367850.206897229,-0.3635064046600556,39.43033267241297
58440.0,41,,,8,085,,0832,,,,724232.0148025977,4370484.0010972135,-0.3938787225878101,39.45474505129351
81855.0,2,,,11,111,,1106,,,,729801.8780026019,4371482.405897206,-0.3288648145231868,39.46226340278972
77100.0,10,,,7,071,,0719,,,,723777.8490025993,4372095.150897205,-0.39861192461324746,39.469365676204916
57420.0,39,,,16,161,,1608,,,,724667.1700026031,4374621.212897186,-0.3874326244851816,39.49187168078254
58710.0,6,,,6,061,,0601,,,,726612.3330026029,4372865.875897197,-0.3654320527444273,39.47556150729587
81262.0,11,,,19,193,,1906,,,,729249.6560025979,4367053.059897235,-0.3367970503135951,39.422542466700975
60300.0,3,,,1,012,,0108,,,,726155.1980026024,4372689.727897199,-0.3708011232337592,39.474096228709854
29220.0,10,,,18,181,,1803,,,,721915.7150025992,4375812.1838971805,-0.4190008913382581,39.50330642581457
68280.0,35,,,15,151,,1512,,,,725967.3010026047,4374720.060897186,-0.3722952574021718,39.49242083825312
4620.0,20,,,16,161,,1604,,,,724047.482002602,4374609.4428971885,-0.39463569594111136,39.49192738017277
81301.0,62,,,19,194,,1908,,,,731404.8490025883,4359587.186897283,-0.3143647873138945,39.354767749653135
5760.0,14,,,19,194,,1908,,,,729697.6450025919,4362658.288897263,-0.33310603225614305,39.38286615073528
76680.0,16,,,7,071,,0719,,,,723781.808002599,4372126.202897203,-0.39855553073247424,39.46964415599077
53850.0,20,,,19,196,,1916,,,,734570.5930025738,4351421.194897334,-0.28051169578228846,39.28041489725601
81251.0,16,,,4,041,,0421,,,,723663.1230025995,4373006.8608971955,-0.3996386055915768,39.47760208984219
19530.0,14,,,1,012,,0107,,,,726014.6490026026,4372545.2888972,-0.3724824242932858,39.472833035657175
23850.0,52,,,17,176,,1706,,,,723255.2950026067,4379958.094897151,-0.4020448518886896,39.5402780821327
46110.0,12,,,8,081,,0810,,,,724293.9040025991,4371367.331897207,-0.39286331168232386,39.46268005895656
75840.0,40,,,19,192,,1903,,,,726884.4150025975,4367562.913897232,-0.3640737631197268,39.42775736541845
27720.0,30,,,14,141,,1405,,,,727220.3370026051,4373889.949897191,-0.35802155349084763,39.48461890028488
61650.0,6,,,14,141,,1409,,,,727058.2460026052,4374121.769897188,-0.35982541241280025,39.486748309759065
47130.0,4,,,14,141,,1408,,,,727102.9202026046,4374184.117397187,-0.35928522840386,39.487297707927226
46770.0,210,,,10,106,,1041,,,,728644.2740025991,4368209.929897226,-0.34342706474437723,39.43311618527878
39180.0,3,,,9,095,,0938,,,,724770.8490025974,4369045.143897221,-0.38810649274506376,39.441653040399174
48990.0,3,,,10,101,,1044,,,,726547.8750026008,4370703.870897208,-0.36691469643165364,39.45611806370418
56550.0,2,,,2,021,,0221,,,,726226.1050026016,4371333.454897207,-0.370437450937781,39.461869619000076
62610.0,351,,,17,172,,1702,,,,726306.8630026064,4376073.838897176,-0.36789063033718444,39.504516993255386
18210.0,12,,,8,083,,0825,,,,723373.3760025976,4371323.145897206,-0.4035677679212123,39.46252163551584
42900.0,4,,,7,074,,0737,,,,722889.7210025968,4371703.000897205,-0.4090573781532171,39.46606620522965
29100.0,9,,,3,032,,0313,,,,725349.3688026011,4371736.372197205,-0.3804822260805088,39.46572626604003
51000.0,66,,,11,111,,1106,,,,731766.8720026,4370199.069897213,-0.30649349791739017,39.4501858425939
44040.0,3,,,17,173,,1703,,,,725403.4290026065,4377331.147897167,-0.37796222189890655,39.5160715076059
24150.0,16,,,6,062,,0613,,,,727448.4030026029,4372147.231897201,-0.35596671795847273,39.46887243220071
45810.0,22,,,11,112,,1126,,,,729323.0740026035,4372473.902897201,-0.33408385672310964,39.471315383658755
64530.0,50,,,16,161,,1633,,,,725149.2920026048,4375241.256897182,-0.3816221915785297,39.49732672822663
12090.0,13,,,19,196,,1916,,,,733334.2030025788,4354185.434897317,-0.2938724894653479,39.30562914679777
33000.0,49,,,19,195,,1909,,,,731237.1773025817,4354377.823597315,-0.3181018659771012,39.30792344019828
41790.0,53,,,18,182,,1804,,,,723198.6590026012,4375038.353897185,-0.4043531571151521,39.49600883733859
20880.0,5,,,18,181,,1805,,,,722298.9140025999,4375691.479897179,-0.4145886186088836,39.50212092836845
48060.0,27,,,15,152,,1526,,,,725624.6960026049,4374815.699897184,-0.3762430045163386,39.49337163868828
57120.0,5,,,1,013,,0111,,,,725584.0130026028,4373084.486897195,-0.37730146399756764,39.47779941843043
64510.0,4,,,10,103,,1028,,,,725591.0980025996,4370256.537897217,-0.37817517903140263,39.45234269021636
40230.0,16,,,11,111,,1155,,,,728998.193002602,4371061.996897208,-0.33834132914007703,39.45869346764321
80950.0,15,,,4,041,,0421,,,,723798.7790026,4373001.283897195,-0.3980648322914377,39.47751662063186
49170.0,7,,,19,198,,1912,,,,721944.2790025929,4369741.48689722,-0.4206891798199275,39.4486539105583
37350.0,49,,,11,113,,1138,,,,730003.6670026045,4373177.512897194,-0.32593730426239603,39.477466834344035
38400.0,31,,,10,103,,1023,,,,725745.2960025998,4370380.6918972125,-0.37634287288753515,39.4534198231713
55560.0,9,,,3,034,,0348,,,,724878.4110026008,4371999.783897202,-0.38586263484241523,39.468220444550916
27120.0,2,,,1,015,,0126,,,,725454.5880026021,4372527.469897199,-0.37899300126374036,39.47281953155003
17310.0,19,,,4,041,,0406,,,,723914.0700026007,4373210.610897194,-0.3966554446678631,39.479370843360385
17940.0,6,,,13,132,,1309,,,,728157.8280026033,4372396.646897199,-0.34764279883827603,39.47092966693356
45000.0,40,,,11,114,,1141,,,,729257.2703026036,4372519.348397198,-0.3348324411658962,39.47174196108976
69330.0,104,,,3,032,,0313,,,,725317.1020026009,4371891.892897204,-0.38080442150394095,39.467134584121894
69270.0,8,,,2,021,,0214,,,,726081.0680026014,4371564.686897206,-0.3720433097604884,39.463989065386606
33510.0,6,,,17,173,,1703,,,,725373.9870026069,4377451.441897168,-0.3782636422715035,39.51716200787259
35640.0,63,,,8,083,,0836,,,,723713.8410025979,4371322.5248972075,-0.3996143205848295,39.46242765012354
81301.0,58,,,19,194,,1908,,,,731389.0520025882,4359660.107897281,-0.31452278904340875,39.35542833256495
67710.0,16,,,3,034,,0341,,,,724915.3050026001,4371786.915897204,-0.38550592669053324,39.46629473195217
2910.0,214,,,11,112,,1119,,,,729836.5493026036,4372539.521197197,-0.32809809902231124,39.47176904754347
31140.0,85,,,11,112,,1126,,,,729483.9720026037,4372541.1617971985,-0.3321921562720442,39.4718778882795
39420.0,11,,,8,081,,0810,,,,724258.1923025992,4371444.314897206,-0.39325214448569645,39.4633823077828
77520.0,30,,,2,021,,0226,,,,726093.0670026006,4371151.039897208,-0.37204409777473013,39.46026261961269
12540.0,230,,,16,161,,1613,,,,723960.6640026022,4374902.993897186,-0.39554563294226514,39.49459232038829
62970.0,6,,,11,112,,1128,,,,729455.5902026042,4372625.986497199,-0.3324925896071539,39.472648948145725
66480.0,16,,,8,081,,0810,,,,724193.6580025986,4371381.788897208,-0.394022559609075,39.4628362994368
31410.0,15,,,15,152,,1517,,,,725896.3810026052,4375214.220897184,-0.3729516247245812,39.49688745016424
900.0,37,,,6,064,,0623,,,,727627.700002604,4372961.563897197,-0.3536066405263069,39.476154835389295
47490.0,2,,,9,091,,0941,,,,725053.6400025991,4370889.097897211,-0.38420219099414077,39.45817711537012
11040.0,25,,,15,152,,1526,,,,725622.9590026044,4374906.496897183,-0.3762324411939187,39.494189369279496
68130.0,19,,,3,034,,0346,,,,724592.9780025999,4371822.647897204,-0.38923709184363336,39.46670051555492
81542.0,1,,,8,084,,0842,,,,724417.0510025984,4370774.133897211,-0.39163271296873997,39.45730842562117
73920.0,100,,,8,082,,0819,,,,723651.4700025966,4370422.245897211,-0.40064023354291506,39.454340125907336
74650.0,24,,,14,141,,1409,,,,727042.0920026053,4374353.555897187,-0.3599341103114974,39.48883888227044
36360.0,8,,,3,033,,0327,,,,724291.9000026005,4372447.462897198,-0.3925234943965501,39.47240314430035
61620.0,54,,,11,112,,1108,,,,729653.6535026028,4371769.885597202,-0.3304870439223198,39.464890507844316
40860.0,7,,,10,106,,1054,,,,729139.8040026,4369699.439897215,-0.33716461163335065,39.44639155778206
33180.0,10,,,17,176,,1706,,,,723120.9136026057,4379713.176097155,-0.403689294505948,39.538108437252674
56070.0,295,,,18,181,,1808,,,,721168.1910025964,4375165.786897184,-0.4279013822068646,39.49768051891675
55560.0,50,,,3,033,,0319,,,,724585.7160026006,4372545.2008972,-0.3890781911061889,39.47320629224212
46770.0,209,,,10,106,,1041,,,,728675.3210025991,4368158.347897226,-0.34308434671681026,39.432643660363155
38820.0,209,,,11,112,,1121,,,,729667.0882026034,4372415.627897199,-0.3301087685182775,39.470699139316814
67890.0,16,,,3,033,,0323,,,,724452.1230026004,4372785.399897198,-0.3905489377882999,39.47540323434464
34200.0,3,,,11,113,,1136,,,,729730.2430026045,4373624.806897191,-0.3289588448544236,39.48156587326468
81337.0,7,,,9,092,,0921,,,,724615.2870025974,4369951.537897216,-0.3896076086777562,39.44985232600606
6750.0,23,,,5,054,,0543,,,,725660.4290026037,4374502.063897187,-0.3759340806934467,39.49053918787929
50310.0,11,,,11,115,,1147,,,,729346.7260026007,4370170.875897212,-0.3346005182294328,39.45057984078117
54810.0,33,,,7,075,,0742,,,,722681.2250025962,4371792.414897205,-0.4114488438283933,39.4669250136089
55110.0,2,,,10,102,,1014,,,,726111.6090026007,4370806.84489721,-0.37194537901576147,39.4571596015962
12960.0,52,,,2,021,,0219,,,,725963.5300026012,4371287.709897206,-0.37350199767476566,39.46152681010859
81393.0,11,,,6,062,,0627,,,,727456.5690026035,4372611.221897197,-0.3557136877864325,39.473046653019686
9120.0,17,,,16,161,,1601,,,,723780.3627026023,4374737.639597186,-0.39769587068055107,39.493150854281474
34020.0,140,,,17,172,,1702,,,,724012.219002604,4376712.071897174,-0.3943382434365294,39.510862840258135
62640.0,37,,,12,121,,1206,,,,728249.0040026028,4371998.450897201,-0.34672015917145743,39.467321353802085
37470.0,47,,,12,124,,1234,,,,727564.8180026026,4371844.641897205,-0.35471797260153026,39.46611805015159
81772.0,48,,,10,102,,1013,,,,726321.1740026006,4371014.90989721,-0.3694415076429348,39.458977372148055
66330.0,9,,,5,052,,0510,,,,725757.0920026035,4373609.609897193,-0.3751133966502448,39.482480733491926
47400.0,11,,,5,055,,0541,,,,725751.3820026041,4374220.183897191,-0.3749729591805795,39.48797808600706
9840.0,15,,,16,161,,1601,,,,723797.9090026019,4374787.383897185,-0.3974753187670076,39.49359405092041
69420.0,4,,,11,112,,1126,,,,729480.8020026037,4372424.652897199,-0.33226904850437117,39.47083005580733
19470.0,7,,,11,115,,1147,,,,729343.7930026007,4370191.397897214,-0.33462752226600057,39.45076533789585
54660.0,302,,,11,112,,1130,,,,729783.217002604,4372676.4798971955,-0.3286702905544689,39.47301602595757
81479.0,18,,,19,194,,1908,,,,729644.0170025926,4362827.12589726,-0.33367018037717,39.384400114487384
30480.0,4,,,12,121,,1203,,,,728031.496002603,4371777.562897203,-0.3493215266322992,39.46539078983748
12540.0,215,,,16,161,,1605,,,,724014.8940026026,4374806.806897186,-0.39494793618312135,39.493712392745714
62610.0,77,,,5,054,,0531,,,,725634.6350026036,4374321.152897189,-0.37629497335411266,39.48891755127629
81110.0,10,,,7,073,,0725,,,,723827.6280025981,4371633.255897204,-0.3981887536373243,39.46519506882916
29190.0,243,,,11,112,,1119,,,,730035.0140026041,4372790.965897196,-0.32570654819219536,39.47397923045966
8940.0,18,,,14,141,,1407,,,,727023.8870026049,4373989.02089719,-0.36026974119971944,39.485562501471485
13680.0,15,,,4,041,,0404,,,,723931.9663026013,4373565.788297193,-0.3963282921032789,39.48256324002561
40260.0,16,,,10,104,,1030,,,,726659.8300025994,4369350.61789722,-0.3660740686300014,39.44390781952336
19500.0,40,,,19,192,,1903,,,,726731.5280025974,4367688.65689723,-0.3658055882351821,39.42892942099037
25200.0,15,,,3,034,,0336,,,,725330.2520026007,4371410.098897207,-0.3808143937501952,39.46279441829629
36600.0,9,,,12,121,,1209,,,,728378.3050026027,4372075.131897201,-0.34519236658929636,39.467977262460636
31500.0,20,,,8,085,,0832,,,,724242.1540025979,4370377.826897213,-0.39379665392531676,39.45378670451929
44730.0,30,,,11,115,,1148,,,,729413.5300026007,4369790.960897214,-0.33395543135164546,39.44714248048831
48330.0,8,,,11,112,,1122,,,,729390.1290026031,4372277.695897199,-0.3333725865739388,39.46953148703211
81747.0,3,,,19,195,,1909,,,,731242.5985025831,4354945.889297309,-0.31784371982852677,39.31303514091234
30330.0,22,,,10,106,,1041,,,,727897.4110026006,4369711.003897218,-0.35158402714750875,39.44682519755559
49620.0,45,,,4,041,,0422,,,,723903.5220026008,4373707.566897193,-0.39661108176665955,39.48384683232554
75000.0,30,,,9,092,,0915,,,,724682.9870025984,4370571.795897212,-0.3886128817934828,39.45541778347934
26820.0,47,,,14,141,,1416,,,,726911.7079026046,4374161.888997188,-0.3615139679614676,39.487148087188395
2910.0,109,,,11,112,,1122,,,,729785.4830026032,4372175.530897199,-0.3288165180707579,39.46850647312005
25650.0,25,,,18,181,,1809,,,,721632.0714025988,4376064.030897179,-0.42221287523293805,39.505646576152316
29640.0,1,,,19,192,,1905,,,,726908.4572025972,4367138.056997231,-0.3639389012068035,39.423926841796245
1140.0,45,,,3,034,,0347,,,,724930.5770025991,4371221.2408972075,-0.38551923091680546,39.4611989681478
81539.0,6,,,18,181,,1807,,,,721482.016002598,4375709.41589718,-0.42407443094212177,39.50249319983132
12600.0,2,,,2,023,,0250,,,,726394.934002602,4371606.039897203,-0.3683845214936825,39.464278813075126
58710.0,54,,,12,125,,1248,,,,728358.8930026018,4370678.053897209,-0.34589579671714477,39.45540738257242
81652.0,1,,,4,044,,0419,,,,723603.2490025994,4373005.761897198,-0.40033441164005706,39.477607757131075
30510.0,87,,,16,161,,1601,,,,724010.9503026019,4374713.782497186,-0.3950250240542377,39.492876083296615
16830.0,52,,,17,174,,1701,,,,727019.341002609,4377788.547897167,-0.3590275442832412,39.51976320088865
43860.0,13,,,7,071,,0705,,,,724020.1420025994,4372335.357897202,-0.39571736694095067,39.471464829072566
25980.0,25,,,15,151,,1506,,,,726200.8730026048,4374897.495897183,-0.36952157385487633,39.49395654781045
13680.0,20,,,4,041,,0404,,,,723883.9370026006,4373572.372897192,-0.39688398032650063,39.48263500902282
71160.0,15,,,2,021,,0214,,,,725918.9460026016,4371534.297897206,-0.3739362400075407,39.46375808585952
81256.0,15,,,10,106,,1054,,,,729229.9390026008,4369841.168897214,-0.33606957233822804,39.44764326843923
80360.0,1,,,7,073,,0731,,,,723835.1720025986,4371511.287897207,-0.3981420561589569,39.46409523386361
75690.0,21,,,16,162,,1623,,,,724254.0980026037,4375619.72389718,-0.3918953285483342,39.50096730841734
28140.0,306,,,11,112,,1130,,,,729687.0475026041,4372640.519997197,-0.329799545911889,39.47271802669832
54660.0,203,,,11,112,,1122,,,,729717.203002603,4372246.484897201,-0.32958501364818993,39.469163340838044
60690.0,22,,,18,181,,1807,,,,721301.7390025978,4375630.725897181,-0.42619528488029146,39.50183129555278
81347.0,5,,,13,135,,1325,,,,728889.8970026036,4372599.443897198,-0.33907143467594053,39.4725606630766
3420.0,22,,,8,084,,0841,,,,723832.5880025985,4371212.849897209,-0.39827215501961155,39.46140956717146
780.0,10,,,9,091,,0907,,,,724713.7720025986,4370626.74989721,-0.38823693365890233,39.45590440714641
5970.0,118,,,11,113,,1139,,,,729883.4140026048,4373796.200897187,-0.3271206707578159,39.483067644516716
73470.0,1,,,9,091,,0907,,,,724781.1120025985,4370596.988897211,-0.3874650491329461,39.45561894698377
81417.0,4,,,17,177,,1707,,,,724378.3840026052,4377325.671897171,-0.3898764170632481,39.51629046286902
43020.0,9,,,12,122,,1219,,,,727653.555002603,4372386.7738972,-0.3535025210866697,39.470974318306425
78030.0,27,,,10,101,,1003,,,,726437.7580026012,4370872.211897211,-0.3681361821474508,39.457662281722996
77070.0,1,,,11,111,,1104,,,,729144.304002602,4371362.156897205,-0.3365417505986174,39.46135630667001
44960.0,12,,,11,111,,1102,,,,729595.8680026015,4370890.643897208,-0.33146050726122805,39.45699200044406
38100.0,5,,,1,016,,0132,,,,725552.015002601,4371991.020897201,-0.3780428487850569,39.467965336276876
14730.0,28,,,12,122,,1218,,,,727480.0270026026,4372101.855897201,-0.35561493435975705,39.468455645917174
75030.0,15,,,17,171,,1701,,,,724780.3450026076,4378817.361897158,-0.38470118000124637,39.529612329090895
32880.0,195,,,19,196,,1916,,,,734085.4300025757,4352704.072897327,-0.2856844996368939,39.292092989434416
77100.0,8,,,7,071,,0719,,,,723798.3970025989,4372107.125897203,-0.39836927074052153,39.46946812495757
81718.0,15,,,18,181,,1805,,,,722140.2171025994,4375492.087097182,-0.41649905196896825,39.500367130607124
28140.0,63,,,11,112,,1108,,,,729583.093002603,4371755.706897202,-0.3313112885887231,39.46478170640933
73080.0,6,,,11,111,,1101,,,,729131.0340026022,4371282.937897204,-0.3367230330311734,39.46064679681096
81253.0,15,,,7,075,,0739,,,,722428.1000025957,4371821.077897206,-0.41437892204877086,39.46724846096978
16830.0,42,,,17,174,,1701,,,,726997.960002609,4377739.854897167,-0.3592926354856692,39.5193305657424
37890.0,3,,,6,063,,0618,,,,726640.2920026041,4373338.451897196,-0.3649467264414507,39.479807832751185
68310.0,1,,,5,052,,0518,,,,725852.5680026035,4373833.43989719,-0.3739285623510448,39.48447039779515
65670.0,134,,,11,112,,1117,,,,729565.5531026032,4372064.978297201,-0.3314085687482498,39.46757008565309
40350.0,19,,,10,106,,1041,,,,726754.7470025999,4369496.289897219,-0.3649227195879034,39.44519405471832
65760.0,2,,,10,106,,1041,,,,728728.0920025988,4368001.811897229,-0.3425253977295886,39.43122068186903
17820.0,61,,,11,113,,1138,,,,729920.6790026041,4373400.023897192,-0.32682443743038925,39.47949178455919
41340.0,25,,,12,121,,1203,,,,728127.1840026033,4371939.428897203,-0.34815501179424735,39.46682238961725
59610.0,71,,,10,101,,1005,,,,726800.5490026006,4370765.886897211,-0.363959800522351,39.45660977025945
24120.0,6,,,7,073,,0726,,,,723547.5550025979,4371869.717897206,-0.4013620107012375,39.46739631479781
52110.0,8,,,4,042,,0409,,,,724783.4260026022,4373680.243897193,-0.3863993663892689,39.48337145209544
34770.0,12,,,4,042,,0410,,,,724908.1880026024,4373701.261897192,-0.3849430605943204,39.48352803456984
8040.0,26,,,3,032,,0310,,,,725527.2280026012,4371769.763897205,-0.3784054887592751,39.46598025650016
77730.0,6,,,16,161,,1612,,,,724240.083002602,4374622.294897187,-0.3923938609861132,39.49199287246861
12030.0,19,,,3,031,,0304,,,,724868.671702601,4372704.723397199,-0.38573811889193266,39.47456830880313
61170.0,29,,,10,102,,1021,,,,726002.8720026007,4370607.070897212,-0.3732755926145007,39.4553899474925
29850.0,21,,,11,112,,1128,,,,729387.116602604,4372683.305897195,-0.33326810167485643,39.473183122563896
18540.0,92,,,2,022,,0241,,,,726627.6540026027,4372219.8008972015,-0.3654736045633031,39.46974210236204
660.0,74,,,19,192,,1904,,,,727018.2960025978,4367712.931897229,-0.36246894561652393,39.42907245018219
68310.0,12,,,5,052,,0517,,,,725938.2041026035,4373807.35439719,-0.3729426614732712,39.48421311421985
81530.0,32,,,19,195,,1909,,,,731311.753002582,4354813.793897314,-0.3170878679604869,39.311827676514525
4950.0,4,,,1,015,,0126,,,,725573.1285026015,4372476.7017971985,-0.3776334373316604,39.47233150022933
7890.0,15,,,19,191,,1901,,,,725123.7700025958,4367957.7498972295,-0.38437578667819167,39.43177297876285
73440.0,7,,,14,141,,1416,,,,726795.6010026046,4374211.023897189,-0.3628459778085951,39.48762096990592
67290.0,1,,,1,012,,0107,,,,725763.5600026015,4372484.133897199,-0.3754192661499927,39.47234846870245
61710.0,4,,,12,122,,1218,,,,727576.0670026029,4372309.4738972,-0.35442879582291964,39.47029903159583
31350.0,2,,,16,162,,1621,,,,724023.5850026028,4375235.27189718,-0.3947029082551606,39.49756685079383
540.0,39,,,12,122,,1218,,,,727590.6430026032,4372203.5278972,-0.35429566069728075,39.46934155780906
64770.0,17,,,1,013,,0112,,,,725230.9633026021,4373152.661197195,-0.38137906379195163,39.4785055446347
36720.0,77,,,11,115,,1144,,,,729430.9960026005,4369618.268897215,-0.3338119798570846,39.44558344792744
44820.0,8,,,14,141,,1410,,,,726972.597002605,4374123.93589719,-0.3608195883213561,39.48679040764021
35400.0,13,,,15,153,,1535,,,,726284.4280026052,4374544.828897186,-0.3686706280428553,39.49076018794432
56700.0,51,,,15,152,,1532,,,,725404.7620026042,4374666.207897185,-0.3788486385266082,39.4920837078059
76650.0,8,,,1,011,,0101,,,,725792.6450026021,4372969.906897196,-0.3749170327950018,39.47671335164507
33630.0,31,,,2,021,,0216,,,,725740.6810026007,4371520.991897207,-0.37601084081349834,39.46368507470756
6720.0,5,,,15,152,,1514,,,,725619.6360026046,4375010.23389718,-0.37623592120530913,39.495123990333326
4830.0,3,,,9,093,,0925,,,,725014.0580025986,4369858.524897218,-0.38500910501834834,39.44891101709964
74280.0,9,,,3,031,,0304,,,,724906.0410026015,4372685.229897198,-0.38531067073131564,39.47438307886144
2910.0,43,,,11,112,,1111,,,,729756.3997026028,4371834.487697201,-0.3292716877136049,39.46544456688873
73500.0,10,,,1,012,,0105,,,,725963.206002603,4372988.134897196,-0.3729298552178615,39.47683265656576
57630.0,44,,,10,102,,1046,,,,725907.7060026005,4370822.502897212,-0.37430767429078626,39.45735405507567
39010.0,3,,,13,131,,1301,,,,728874.4470026029,4372033.1928972015,-0.3394451212858918,39.46746800791505
19530.0,22,,,1,012,,0107,,,,726012.868002602,4372494.7108972,-0.37252024535800154,39.47237824426701
