ID,Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude,Company_raw,Type_raw,Infrastructure_raw,Type Infrastructure_raw,City_raw,Location_raw,Address_raw,Zip Code_raw,Import_Source,Import_Classification,Data_Quality_Flag
560,Celeritas,Convenience Stores,Privada,Premises,Valecia,46016,Estanco Carpesa,"Plaça del Poble, 7",39.51710928016445,-0.3783544133851047,Celeritas,Convenience stores,Private,Premises,Valecia,Estanco Carpesa,"Plaça del Poble, 7",46016.0,,,
561,Celeritas,Convenience Stores,Privada,Premises,Valecia,46017,Material Didactico,"Pl. de Holanda, 7",39.44881775230278,-0.3878963786777758,Celeritas,Convenience stores,Private,Premises,Valecia,Material Didactico,"Pl. de Holanda, 7",46017.0,,,
562,Celeritas,Convenience Stores,Privada,Kiosk,Valecia,46017,Kiosco Senabre,"Pl. Santiago Suárez, 6",39.452879576987065,-0.3878019255137283,Celeritas,Convenience stores,Private,Kiosk,Valecia,Kiosco Senabre,"Pl. Santiago Suárez, 6",46017.0,,,
563,Celeritas,Convenience Stores,Privada,Kiosk,Valecia,46017,Kiosco Sonia,"Calle Juan de Garay, 40",39.45464615576378,-0.3939006656409155,Celeritas,Convenience stores,Private,Kiosk,Valecia,Kiosco Sonia,"Calle Juan de Garay, 40",46017.0,,,
564,Celeritas,Convenience Stores,Privada,Premises,Valecia,46017,La Piñata,"C/ de Jerónima Galés, 19",39.45416924162438,-0.3897305519859628,Celeritas,Convenience stores,Private,Premises,Valecia,La Piñata,"C/ de Jerónima Galés, 19",46017.0,,,
565,Celeritas,Convenience Stores,Privada,Kiosk,Valecia,46018,Kiosco Roma,"C. Brasil, 45",39.47191839726916,-0.3985124566612399,Celeritas,Convenience stores,Private,Kiosk,Valecia,Kiosco Roma,"C. Brasil, 45",46018.0,,,
566,Celeritas,Convenience Stores,Privada,Premises,Valecia,46018,Eurollibreria,"C. Manolo Taberner, 38",39.47140456372807,-0.3982003560638841,Celeritas,Convenience stores,Private,Premises,Valecia,Eurollibreria,"C. Manolo Taberner, 38",46018.0,,,
567,Celeritas,Convenience Stores,Privada,Premises,Valecia,46018,Jd Market,"Carrer de Burgos, 3",39.46949248835832,-0.3996520361352049,Celeritas,Convenience stores,Private,Premises,Valecia,Jd Market,"Carrer de Burgos, 3",46018.0,,,
568,Celeritas,Convenience Stores,Privada,Premises,Valecia,46018,Carlin Cid,"Av. del Cid, 48",39.46860400330176,-0.3967450212568051,Celeritas,Convenience stores,Private,Premises,Valecia,Carlin Cid,"Av. del Cid, 48",46018.0,,,
569,Celeritas,Convenience Stores,Privada,Premises,Valecia,46018,Eco Store,"Calle Maestro Bellver, 24",39.465689491449616,-0.3917931845253178,Celeritas,Convenience stores,Private,Premises,Valecia,Eco Store,"Calle Maestro Bellver, 24",46018.0,,,
570,Celeritas,Convenience Stores,Privada,Premises,Valecia,46019,Maslife Moncada,"Cmo. de Moncada, 79",39.49296831367004,-0.3798280507313286,Celeritas,Convenience stores,Private,Premises,Valecia,Maslife Moncada,"Cmo. de Moncada, 79",46019.0,,,
571,Celeritas,Convenience Stores,Privada,Premises,Valecia,46019,Papeleria - Imprenta La Popular,"Av. de la Constitución, 245",39.49740229565669,-0.3707553708317229,Celeritas,Convenience stores,Private,Premises,Valecia,Papeleria - Imprenta La Popular,"Av. de la Constitución, 245",46019.0,,,
572,Celeritas,Convenience Stores,Privada,Premises,Valecia,46019,Estanco Orriols,"C. Padre Viñas, 88",39.49580942951276,-0.3693594698790698,Celeritas,Convenience stores,Private,Premises,Valecia,Estanco Orriols,"C. Padre Viñas, 88",46019.0,,,
573,Celeritas,Convenience Stores,Privada,Mall,Valecia,46019,Yoigo Genoveva Torres,"C/ de Santa Genoveva Torres, 21",39.49387457193448,-0.3631358945197245,Celeritas,Convenience stores,Private,Mall,Valecia,Yoigo Genoveva Torres,"C/ de Santa Genoveva Torres, 21",46019.0,,,
574,Celeritas,Convenience Stores,Privada,Premises,Valecia,46020,Papeleria Paco,"Av. Alfahuir, 34",39.48998330000778,-0.3644857221757423,Celeritas,Convenience stores,Private,Premises,Valecia,Papeleria Paco,"Av. Alfahuir, 34",46020.0,,,
575,Celeritas,Convenience Stores,Privada,Premises,Valecia,46020,Maslife Baro,"C/ Emilio Baró, 38",39.486690009336186,-0.3613920088392829,Celeritas,Convenience stores,Private,Premises,Valecia,Maslife Baro,"C/ Emilio Baró, 38",46020.0,,,
576,Celeritas,Convenience Stores,Privada,Premises,Valecia,46020,Llibres & Co,"Calle la Guardia Civil, 4",39.48283561605956,-0.359960339239447,Celeritas,Convenience stores,Private,Premises,Valecia,Llibres & Co,"Calle la Guardia Civil, 4",46020.0,,,
577,Celeritas,Convenience Stores,Privada,Kiosk,Valecia,46021,Kiosco Paqui,"C. Abén al Abbar, 9",39.467793837200624,-0.3530015489747485,Celeritas,Convenience stores,Private,Kiosk,Valecia,Kiosco Paqui,"C. Abén al Abbar, 9",46021.0,,,
578,Celeritas,Convenience Stores,Privada,Premises,Valecia,46021,Bellacor Telecomunicaciones,"C. del Dr. Manuel Candela, 66",39.4721817191404,-0.3483384811733733,Celeritas,Convenience stores,Private,Premises,Valecia,Bellacor Telecomunicaciones,"C. del Dr. Manuel Candela, 66",46021.0,,,
579,Celeritas,Convenience Stores,Privada,Kiosk,Valecia,46021,Kiosco Brenda,"C/ de la Puebla de Farnals, 13",39.47051224112639,-0.3536925461640365,Celeritas,Convenience stores,Private,Kiosk,Valecia,Kiosco Brenda,"C/ de la Puebla de Farnals, 13",46021.0,,,
580,Celeritas,Convenience Stores,Privada,Premises,Valecia,46021,Carlin Cb,"Av. Cardenal Benlloch, 110",39.47494288436167,-0.3526626566615423,Celeritas,Convenience stores,Private,Premises,Valecia,Carlin Cb,"Av. Cardenal Benlloch, 110",46021.0,,,
581,Celeritas,Convenience Stores,Privada,Premises,Valecia,46021,Copibalbi Slu,"C/ del Clariano, 19",39.47836096874648,-0.3517262410857416,Celeritas,Convenience stores,Private,Premises,Valecia,Copibalbi Slu,"C/ del Clariano, 19",46021.0,,,
582,Celeritas,Convenience Stores,Privada,Premises,Valecia,46022,Maslife Justo Y Pastor,"C. de los Santos Justo y Pastor, 62",39.4698560961601,-0.3481182924367107,Celeritas,Convenience stores,Private,Premises,Valecia,Maslife Justo Y Pastor,"C. de los Santos Justo y Pastor, 62",46022.0,,,
583,Celeritas,Convenience Stores,Privada,Premises,Valecia,46022,El Gato De Papel,"C. los Leones, 37",39.46826179103513,-0.3477644072474793,Celeritas,Convenience stores,Private,Premises,Valecia,El Gato De Papel,"C. los Leones, 37",46022.0,,,
584,Celeritas,Convenience Stores,Privada,Premises,Valecia,46022,Papeleria Ebano,"C. del Maestro Valls, 30",39.46609129038727,-0.3411033423033456,Celeritas,Convenience stores,Private,Premises,Valecia,Papeleria Ebano,"C. del Maestro Valls, 30",46022.0,,,
585,Celeritas,Convenience Stores,Privada,Kiosk,Valecia,46022,Kiosco Doan,"C. de José Aguilar, 53",39.466862977445246,-0.3397697074196402,Celeritas,Convenience stores,Private,Kiosk,Valecia,Kiosco Doan,"C. de José Aguilar, 53",46022.0,,,
586,Celeritas,Convenience Stores,Privada,Premises,Valecia,46022,Papeleria Mari,"C. del Pintor Ferrer Calatayud, 1",39.46811527854255,-0.3386236510475983,Celeritas,Convenience stores,Private,Premises,Valecia,Papeleria Mari,"C. del Pintor Ferrer Calatayud, 1",46022.0,,,
587,Celeritas,Convenience Stores,Privada,Premises,Valecia,46023,Papeleria Baleares,"Av. de Baleares, 18",39.46312580072475,-0.3547913267477684,Celeritas,Convenience stores,Private,Premises,Valecia,Papeleria Baleares,"Av. de Baleares, 18",46023.0,,,
588,Celeritas,Convenience Stores,Privada,Premises,Valecia,46023,Estanco Valencia 2,"C/ Vicente Beltrán Grimal, 17",39.4619267576728,-0.3484829525962242,Celeritas,Convenience stores,Private,Premises,Valecia,Estanco Valencia 2,"C/ Vicente Beltrán Grimal, 17",46023.0,,,
589,Celeritas,Convenience Stores,Privada,Premises,Valecia,46023,Maslife Puerto,"Av. del Puerto, 169",39.4637130697646,-0.3441537377311539,Celeritas,Convenience stores,Private,Premises,Valecia,Maslife Puerto,"Av. del Puerto, 169",46023.0,,,
590,Celeritas,Convenience Stores,Privada,Premises,Valecia,46023,Ciber Giro Vale,"C. Islas Canarias, 199",39.46301280304861,-0.3438758494748868,Celeritas,Convenience stores,Private,Premises,Valecia,Ciber Giro Vale,"C. Islas Canarias, 199",46023.0,,,
591,Celeritas,Convenience Stores,Privada,Premises,Valecia,46025,Papeleria El Parque,"C/ de José Grollo, 135",39.49453633248933,-0.394561207412717,Celeritas,Convenience stores,Private,Premises,Valecia,Papeleria El Parque,"C/ de José Grollo, 135",46025.0,,,
592,Celeritas,Convenience Stores,Privada,Premises,Valecia,46026,La Bruixa De Castellar,"C. José Siurana, 4",39.42915993614334,-0.3632584662624933,Celeritas,Convenience stores,Private,Premises,Valecia,La Bruixa De Castellar,"C. José Siurana, 4",46026.0,,,
593,Celeritas,Convenience Stores,Privada,Premises,Valecia,46026,Herboristeria La Terreta,"C/ de l'Illa Cabrera, 33",39.44927968417651,-0.3790999681227902,Celeritas,Convenience stores,Private,Premises,Valecia,Herboristeria La Terreta,"C/ de l'Illa Cabrera, 33",46026.0,,,
594,Celeritas,Convenience Stores,Privada,Premises,Valecia,46026,Papeleria Kiosco El Golosson,"Carr. de Malilla, 45",39.45072067147276,-0.3789076637851337,Celeritas,Convenience stores,Private,Premises,Valecia,Papeleria Kiosco El Golosson,"Carr. de Malilla, 45",46026.0,,,
595,Celeritas,Convenience Stores,Privada,Premises,Valecia,46035,La Mercería De Maria Amparo,CALLE ESPERANZA 18,39.50003464622205,-0.4194743080390794,Celeritas,Convenience stores,Private,Premises,Valecia,La Mercería De Maria Amparo,CALLE ESPERANZA 18,46035.0,,,
596,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46001,Merceria Lana Negra,"C. de Huesca, 6",39.469593981705536,-0.3804342053722137,CTT Express,Convenience stores,Private,Premises,Valecia,Merceria Lana Negra,"C. de Huesca, 6",46001.0,,,
597,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46001,Estanco La Lonja,"Pl. del Mercado, 25",39.47527786770495,-0.3790096305028577,CTT Express,Convenience stores,Private,Premises,Valecia,Estanco La Lonja,"Pl. del Mercado, 25",46001.0,,,
598,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46001,El Móvil Store,"Av. del Oeste, 43",39.47017122418601,-0.3792795489741823,CTT Express,Convenience stores,Private,Premises,Valecia,El Móvil Store,"Av. del Oeste, 43",46001.0,,,
599,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46003,Naturalworld,"Pl. de los Fueros, 1",39.47914010114416,-0.3763220105587554,CTT Express,Convenience stores,Private,Premises,Valecia,Naturalworld,"Pl. de los Fueros, 1",46003.0,,,
600,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46003,La Presencia Magica,"C. del Mar, 11",39.47441042218049,-0.3747292416934771,CTT Express,Convenience stores,Private,Premises,Valecia,La Presencia Magica,"C. del Mar, 11",46003.0,,,
601,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46004,Uala Accesorios,"C. de Ruzafa, 14",39.46647220889913,-0.3742938326991145,CTT Express,Convenience stores,Private,Premises,Valecia,Uala Accesorios,"C. de Ruzafa, 14",46004.0,,,
602,Ctt Express,Convenience Stores,Privada,Kiosk,Valecia,46004,Kiosko De Calle La Paraeta,"Av. de Navarro Reverter, 5",39.47201848442166,-0.3674628961025677,CTT Express,Convenience stores,Private,Kiosk,Valecia,Kiosko De Calle La Paraeta,"Av. de Navarro Reverter, 5",46004.0,,,
603,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46004,The Salon By Cristina Agüera,"C. de Pizarro, 8",39.46810969189085,-0.3726036650217084,CTT Express,Convenience stores,Private,Premises,Valecia,The Salon By Cristina Agüera,"C. de Pizarro, 8",46004.0,,,
604,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46004,Microsshop Ruzafa,"Pl. Barón de Cortes, 20",39.46220146968222,-0.3720194105627081,CTT Express,Convenience stores,Private,Premises,Valecia,Microsshop Ruzafa,"Pl. Barón de Cortes, 20",46004.0,,,
605,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46004,Latin Travel España,"C. del Convento de Jerusalén, 28",39.46630424545175,-0.3798046085398909,CTT Express,Convenience stores,Private,Premises,Valecia,Latin Travel España,"C. del Convento de Jerusalén, 28",46004.0,,,
606,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46004,Locutorio Touba.,"C. de Alicante, 25",39.4643307852166,-0.377555238033821,CTT Express,Convenience stores,Private,Premises,Valecia,Locutorio Touba.,"C. de Alicante, 25",46004.0,,,
607,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46005,Carlin Rv,"Av. del Reino de Valencia, 84",39.46269422211135,-0.3635590231005123,CTT Express,Convenience stores,Private,Premises,Valecia,Carlin Rv,"Av. del Reino de Valencia, 84",46005.0,,,
608,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46005,Doctor Manzana,"Av. del Reino de Valencia, 18",39.46452021399802,-0.3715363478998058,CTT Express,Convenience stores,Private,Premises,Valecia,Doctor Manzana,"Av. del Reino de Valencia, 18",46005.0,,,
609,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46005,Papelería Barco De Papel,"C. de Salamanca, 47",39.464518468837525,-0.3627069662603882,CTT Express,Convenience stores,Private,Premises,Valecia,Papelería Barco De Papel,"C. de Salamanca, 47",46005.0,,,
610,Ctt Express,Convenience Stores,Privada,Kiosk,Valecia,46005,Kiosco Inma Y Pepe,"C. Císcar, 30",39.466168112141375,-0.365560306163016,CTT Express,Convenience stores,Private,Kiosk,Valecia,Kiosco Inma Y Pepe,"C. Císcar, 30",46005.0,,,
611,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46005,Estanco Prensa C/ Joaquin Costa 44,"C. Joaquín Costa, 44",39.4646003517812,-0.3662542948319047,CTT Express,Convenience stores,Private,Premises,Valecia,Estanco Prensa C/ Joaquin Costa 44,"C. Joaquín Costa, 44",46005.0,,,
612,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46005,Watermelon,"Av. del Reino de Valencia, 70",39.46311055458117,-0.365150065951485,CTT Express,Convenience stores,Private,Premises,Valecia,Watermelon,"Av. del Reino de Valencia, 70",46005.0,,,
613,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46005,Phonehub,"Av. de Peris y Valero, 143",39.460969609824055,-0.3671582805646152,CTT Express,Convenience stores,Private,Premises,Valecia,Phonehub,"Av. de Peris y Valero, 143",46005.0,,,
614,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46005,Patel Fruta Y Verdura,"Av. del Reino de Valencia, 34",39.4641540844801,-0.3700746935993317,CTT Express,Convenience stores,Private,Premises,Valecia,Patel Fruta Y Verdura,"Av. del Reino de Valencia, 34",46005.0,,,
615,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46005,Libreria Salamanca,"C. de Salamanca, 42",39.46495576509235,-0.3633551644027528,CTT Express,Convenience stores,Private,Premises,Valecia,Libreria Salamanca,"C. de Salamanca, 42",46005.0,,,
616,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46005,Nickname Store,"C. Joaquín Costa, 37",39.46515668666708,-0.366293197600818,CTT Express,Convenience stores,Private,Premises,Valecia,Nickname Store,"C. Joaquín Costa, 37",46005.0,,,
617,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46006,Expendeduria 117,"C. de los Zapadores, 63",39.45604919742322,-0.3667028286505708,CTT Express,Convenience stores,Private,Premises,Valecia,Expendeduria 117,"C. de los Zapadores, 63",46006.0,,,
618,Ctt Express,Convenience Stores,Privada,Kiosk,Valecia,46006,Kiosko Nanos,"C. de Luis Oliag, 58",39.46148014054465,-0.3616593170305479,CTT Express,Convenience stores,Private,Kiosk,Valecia,Kiosko Nanos,"C. de Luis Oliag, 58",46006.0,,,
619,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46006,Papeleria Altea,"C. Maestro Aguilar, 13",39.46154592262152,-0.3700352190069981,CTT Express,Convenience stores,Private,Premises,Valecia,Papeleria Altea,"C. Maestro Aguilar, 13",46006.0,,,
620,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46006,Bar Amistad,"C. Oltà, 33",39.45301602659711,-0.3769273205895329,CTT Express,Convenience stores,Private,Premises,Valecia,Bar Amistad,"C. Oltà, 33",46006.0,,,
621,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46006,Punto Movil,"Carrer de Joaquin Benlloch, 21",39.45428900984189,-0.3768295802624458,CTT Express,Convenience stores,Private,Premises,Valecia,Punto Movil,"Carrer de Joaquin Benlloch, 21",46006.0,,,
622,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46006,Arif Locutorio,"C. de Cuba, 40",39.46109737466986,-0.3763983683469671,CTT Express,Convenience stores,Private,Premises,Valecia,Arif Locutorio,"C. de Cuba, 40",46006.0,,,
623,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46006,D Olta 51,"C. Oltà, 51",39.45344181196381,-0.3746927802621468,CTT Express,Convenience stores,Private,Premises,Valecia,D Olta 51,"C. Oltà, 51",46006.0,,,
624,Ctt Express,Convenience Stores,Privada,Kiosk,Valecia,46006,Kiosko Nanos,"C. de Luis Oliag, 58",39.461289624360255,-0.3616164075618356,CTT Express,Convenience stores,Private,Kiosk,Valecia,Kiosko Nanos,"C. de Luis Oliag, 58",46006.0,,,
625,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46006,X-Force,"C. de Luis Oliag, 66",39.461624190816856,-0.3611416936006026,CTT Express,Convenience stores,Private,Premises,Valecia,X-Force,"C. de Luis Oliag, 66",46006.0,,,
626,Ctt Express,Convenience Stores,Privada,Supermarket,Valecia,46006,Minimarket Gustitos Dafer,"C. de Rubén Vela, 16",39.45619418804561,-0.3742797644038725,CTT Express,Convenience stores,Private,Supermarket,Valecia,Minimarket Gustitos Dafer,"C. de Rubén Vela, 16",46006.0,,,
627,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46007,Passatemps I Oci. Loterias,"C/ de Jesús, 94",39.46212183756737,-0.3873688610833847,CTT Express,Convenience stores,Private,Premises,Valecia,Passatemps I Oci. Loterias,"C/ de Jesús, 94",46007.0,,,
628,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46007,Mariacabrandt-Capritxos,"Carrer de Carcaixent, 12",39.46010132926452,-0.3869428030906317,CTT Express,Convenience stores,Private,Premises,Valecia,Mariacabrandt-Capritxos,"Carrer de Carcaixent, 12",46007.0,,,
629,Ctt Express,Convenience Stores,Privada,Kiosk,Valecia,46007,Kiosco Guillen De Castro,"C/ Guillem de Castro, 55",39.47053158286099,-0.3832721000975813,CTT Express,Convenience stores,Private,kiosk,Valecia,Kiosco Guillen De Castro,"C/ Guillem de Castro, 55",46007.0,,,
630,Ctt Express,Convenience Stores,Privada,Parking,Valecia,46007,Parkingave.Es,"C. San Vicente Mártir, 204",39.45886189553888,-0.3836395799392731,CTT Express,Convenience stores,Private,Parking,Valecia,Parkingave.Es,"C. San Vicente Mártir, 204",46007.0,,,
631,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46007,Multimedia Karachi.,"Calle del Matemàtico Marzal, 19",39.466671183034535,-0.3790410532158622,CTT Express,Convenience stores,Private,Premises,Valecia,Multimedia Karachi.,"Calle del Matemàtico Marzal, 19",46007.0,,,
632,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46007,Uno Electro,"C. de Honorato Juan, 2",39.46441075199444,-0.3862914529960596,CTT Express,Convenience stores,Private,Premises,Valecia,Uno Electro,"C. de Honorato Juan, 2",46007.0,,,
633,Ctt Express,Convenience Stores,Privada,Supermarket,Valecia,46007,Minimarket,"C. Maestro Sosa, 31",39.46121235866753,-0.3835795659621237,CTT Express,Convenience stores,Private,Supermarket,Valecia,Minimarket,"C. Maestro Sosa, 31",46007.0,,,
634,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46007,Aap Tec,"C. de Cuenca, 3",39.47007393463967,-0.3835510218843908,CTT Express,Convenience stores,Private,Premises,Valecia,Aap Tec,"C. de Cuenca, 3",46007.0,,,
635,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46007,Travel Grupo Logistico,"C/ Estrella, 12",39.46603908046134,-0.3806089513853344,CTT Express,Convenience stores,Private,Premises,Valecia,Travel Grupo Logistico,"C/ Estrella, 12",46007.0,,,
636,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46007,Locutorio Pack Latino,"Av. de Gaspar Aguilar, 9",39.45907876380279,-0.3884980063265405,CTT Express,Convenience stores,Private,Premises,Valecia,Locutorio Pack Latino,"Av. de Gaspar Aguilar, 9",46007.0,,,
637,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46008,Expendeduria 156,"C. de Calixto III, 1",39.47204478367598,-0.3868417805749368,CTT Express,Convenience stores,Private,Premises,Valecia,Expendeduria 156,"C. de Calixto III, 1",46008.0,,,
638,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46008,Estanco Valencia 85,"Av. de Pérez Galdós, 100",39.47095042107119,-0.3925378656504522,CTT Express,Convenience stores,Private,Premises,Valecia,Estanco Valencia 85,"Av. de Pérez Galdós, 100",46008.0,,,
639,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46008,Bazar 28 De Septiembre,"C/ Guillem de Castro, 69",39.47136589813788,-0.3840460899739469,CTT Express,Convenience stores,Private,Premises,Valecia,Bazar 28 De Septiembre,"C/ Guillem de Castro, 69",46008.0,,,
640,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46008,Joisfe,"C. del Historiador Sanchis Sivera, 21",39.46879472008735,-0.3873434637970822,CTT Express,Convenience stores,Private,Premises,Valecia,Joisfe,"C. del Historiador Sanchis Sivera, 21",46008.0,,,
641,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46008,Candy,"Gran Vía de Fernando el Católico, 34",39.472492564479325,-0.3859297756477829,CTT Express,Convenience stores,Private,Premises,Valecia,Candy,"Gran Vía de Fernando el Católico, 34",46008.0,,,
642,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46008,88 Gafas,"C. de Calixto III, 19",39.47151236173463,-0.3883454893592167,CTT Express,Convenience stores,Private,Premises,Valecia,88 Gafas,"C. de Calixto III, 19",46008.0,,,
643,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46008,Phone Center,"C/ Angel Guimera, 13",39.47048186028938,-0.385903545320659,CTT Express,Convenience stores,Private,Premises,Valecia,Phone Center,"C/ Angel Guimera, 13",46008.0,,,
644,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46008,Expendeduría De Tabacos Valencia 156,"C. de Calixto III, 1",39.472226986103216,-0.3867881303231156,CTT Express,Convenience stores,Private,Premises,Valecia,Expendeduría De Tabacos Valencia 156,"C. de Calixto III, 1",46008.0,,,
645,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46008,Toner Quart,"C. de Quart, 138",39.47493547350709,-0.3918107459292134,CTT Express,Convenience stores,Private,Premises,Valecia,Toner Quart,"C. de Quart, 138",46008.0,,,
646,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46009,Papeleria Braille,"C/ de Luis Crumiere, 1",39.48937796276851,-0.3802607823969277,CTT Express,Convenience stores,Private,Premises,Valecia,Papeleria Braille,"C/ de Luis Crumiere, 1",46009.0,,,
647,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46009,Audite Centrum,"C. Fray Pedro Vives, 5",39.487537603118064,-0.3745571883217641,CTT Express,Convenience stores,Private,Premises,Valecia,Audite Centrum,"C. Fray Pedro Vives, 5",46009.0,,,
648,Ctt Express,Convenience Stores,Privada,Kiosk,Valecia,46009,Kiosco Acme,"C/ del Padre Urbano, 37",39.4892609610415,-0.3721443328022392,CTT Express,Convenience stores,Private,Kiosk,Valecia,Kiosco Acme,"C/ del Padre Urbano, 37",46009.0,,,
649,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46009,Estanco Tres M's,"Av. de la Constitución, 33",39.48682494885752,-0.3780396184961181,CTT Express,Convenience stores,Private,Premises,Valecia,Estanco Tres M's,"Av. de la Constitución, 33",46009.0,,,
650,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46009,Papelería La Zaidía,"C/ del Padre Urbano, 33",39.48929452176348,-0.3724422477575832,CTT Express,Convenience stores,Private,Premises,Valecia,Papelería La Zaidía,"C/ del Padre Urbano, 33",46009.0,,,
651,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46009,Fábrica De Sorpresas,"Av. del Dr. Peset Aleixandre, 103",39.49016903957808,-0.3826363650303246,CTT Express,Convenience stores,Private,Premises,Valecia,Fábrica De Sorpresas,"Av. del Dr. Peset Aleixandre, 103",46009.0,,,
652,Ctt Express,Convenience Stores,Privada,Kiosk,Valecia,46009,Kiosco Los Juniors,"C/ de Gregorio Gea, 1",39.48416611149918,-0.3837989019142332,CTT Express,Convenience stores,Private,Kiosk,Valecia,Kiosco Los Juniors,"C/ de Gregorio Gea, 1",46009.0,,,
653,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46009,The Phone Outlet,"C/ de Just Ramírez, 4",39.490369318699095,-0.3757388508091345,CTT Express,Convenience stores,Private,Premises,Valecia,The Phone Outlet,"C/ de Just Ramírez, 4",46009.0,,,
654,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46009,Lionnet,"Av. del Dr. Peset Aleixandre, 133",39.4893137616046,-0.3872573453137343,CTT Express,Convenience stores,Private,Premises,Valecia,Lionnet,"Av. del Dr. Peset Aleixandre, 133",46009.0,,,
655,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46010,Loterias La Trinitat,"C. Pintor Vilar, 1",39.482553438946326,-0.3713857224957308,CTT Express,Convenience stores,Private,Premises,Valecia,Loterias La Trinitat,"C. Pintor Vilar, 1",46010.0,,,
656,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46010,Loterias Vimas,"C. Alboraya, 48",39.48475133321271,-0.3690556936101418,CTT Express,Convenience stores,Private,Premises,Valecia,Loterias Vimas,"C. Alboraya, 48",46010.0,,,
657,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46010,Tink Factoria Color,"Calle Dr. Rodríguez Fornos, 12",39.476142143434224,-0.3602694339713712,CTT Express,Convenience stores,Private,Premises,Valecia,Tink Factoria Color,"Calle Dr. Rodríguez Fornos, 12",46010.0,,,
658,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46010,Mobile Shop,"Av. Primado Reig, 58",39.48569020864676,-0.3653889081943755,CTT Express,Convenience stores,Private,Premises,Valecia,Mobile Shop,"Av. Primado Reig, 58",46010.0,,,
659,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46010,Numi Mascotas,"C/ del Bachiller, 10",39.48261200100933,-0.3631545085499395,CTT Express,Convenience stores,Private,Premises,Valecia,Numi Mascotas,"C/ del Bachiller, 10",46010.0,,,
660,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46010,Avancestel,"C. Gasco Oliag, 6",39.47833795647766,-0.3575225459278803,CTT Express,Convenience stores,Private,Premises,Valecia,Avancestel,"C. Gasco Oliag, 6",46010.0,,,
661,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46010,Movil Center,"C. de Don Armando Palacio Valdes, 13",39.47530434410997,-0.3635275315648462,CTT Express,Convenience stores,Private,Premises,Valecia,Movil Center,"C. de Don Armando Palacio Valdes, 13",46010.0,,,
