Index_1,Index_2,ID_1,ID_2,Company_1,Company_2,Type_1,Type_2,Group_1,Group_2,Location_1,Location_2,Address_1,Address_2,Distance_m,Address_Similarity,Location_Similarity,Address_Numbers_Available,Same_Address_Number,Same_Company,Same_Type,Same_Group,Should_Cluster,Pair_Classification,Pair_Rule
43,655,44,656,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Loterias Vimas,Loterias Vimas,"C. Alboraya, 48","C. Alboraya, 48",23.67,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
43,545,44,546,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Loterias Vimas,Loterias Vimas,"C. Alboraya, 48","C. Alboraya, 48",27.27,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
43,891,44,892,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Loterias Vimas,Fnx-Loterias Vimas,"C. Alboraya, 48","C. Alboraya, 48",27.68,100.0,87.5,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
44,906,45,907,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Tentaciones,Fnx-Tentaciones,"Av. Tamarindos, 33","Av. Tamarindos, 33",7.18,100.0,84.62,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
44,476,45,477,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Tentaciones,Tentaciones,"Av. Tamarindos, 33","Av. Tamarindos, 33",8.68,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
45,698,46,699,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Eco Estore Patraix,Eco Store,"Calle Maestro Bellver, 24","Calle Maestro Bellver, 24",11.1,100.0,66.67,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
45,847,46,848,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Eco Estore Patraix,Eco Store (4604-48),"Calle Maestro Bellver, 24","Calle Maestro Bellver, 24",14.47,100.0,57.14,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
45,568,46,569,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Eco Estore Patraix,Eco Store,"Calle Maestro Bellver, 24","Calle Maestro Bellver, 24",16.33,100.0,66.67,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
46,697,47,698,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Jd Market,Jd Market,"Carrer de Burgos, 3","Carrer de Burgos, 3",2.68,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
46,566,47,567,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Jd Market,Jd Market,"Carrer de Burgos, 3","Carrer de Burgos, 3",3.48,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
