Data_Referencia;Codi_Districte;Nom_Districte;Codi_Barri;Nom_Barri;AEB;Seccio_Censal;Valor
01/01/2026;9;Sant Andreu;61;la Sagrera;195;9065;2109
01/01/2026;9;Sant Andreu;61;la Sagrera;195;9066;1468
01/01/2026;9;Sant Andreu;61;la Sagrera;195;9067;1496
01/01/2026;9;Sant Andreu;61;la Sagrera;196;9068;1579
01/01/2026;9;Sant Andreu;61;la Sagrera;196;9069;1003
01/01/2026;9;Sant Andreu;61;la Sagrera;196;9070;1774
01/01/2026;9;Sant Andreu;61;la Sagrera;196;9071;1932
01/01/2026;9;Sant Andreu;61;la Sagrera;196;9072;1547
01/01/2026;9;Sant Andreu;61;la Sagrera;196;9073;1469
01/01/2026;9;Sant Andreu;62;el Congrés i els Indians;197;9074;1805
01/01/2026;9;Sant Andreu;62;el Congrés i els Indians;197;9075;1600
01/01/2026;9;Sant Andreu;62;el Congrés i els Indians;197;9076;1565
01/01/2026;9;Sant Andreu;62;el Congrés i els Indians;197;9077;1676
01/01/2026;9;Sant Andreu;62;el Congrés i els Indians;198;9078;1545
01/01/2026;9;Sant Andreu;62;el Congrés i els Indians;198;9079;1687
01/01/2026;9;Sant Andreu;62;el Congrés i els Indians;198;9080;1379
01/01/2026;9;Sant Andreu;62;el Congrés i els Indians;198;9081;1810
01/01/2026;9;Sant Andreu;62;el Congrés i els Indians;198;9082;2187
01/01/2026;9;Sant Andreu;63;Navas;199;9083;1754
01/01/2026;9;Sant Andreu;63;Navas;199;9084;1741
01/01/2026;9;Sant Andreu;63;Navas;199;9085;1785
01/01/2026;9;Sant Andreu;63;Navas;199;9086;1513
01/01/2026;9;Sant Andreu;63;Navas;199;9087;1303
01/01/2026;9;Sant Andreu;63;Navas;199;9088;2002
01/01/2026;9;Sant Andreu;63;Navas;199;9089;1520
01/01/2026;9;Sant Andreu;63;Navas;200;9090;1633
01/01/2026;9;Sant Andreu;63;Navas;200;9091;1853
01/01/2026;9;Sant Andreu;63;Navas;200;9092;1893
01/01/2026;9;Sant Andreu;63;Navas;200;9093;1293
01/01/2026;9;Sant Andreu;63;Navas;200;9094;2039
01/01/2026;9;Sant Andreu;63;Navas;200;9095;2278
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;201;10001;1654
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;201;10002;1939
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;201;10003;1632
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;201;10004;1609
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;201;10005;1594
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;202;10006;1900
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;202;10007;1354
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;202;10008;1792
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;202;10009;1684
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;202;10010;1793
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;202;10011;1252
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;203;10012;1768
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;203;10013;1439
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;203;10014;1408
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;203;10015;2043
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;203;10016;1288
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;203;10017;1672
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;203;10018;1476
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;204;10019;1589
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;204;10020;1507
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;204;10021;1319
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;204;10022;1373
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;204;10023;1475
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;204;10024;1575
01/01/2026;10;Sant Martí;64;el Camp de l'Arpa del Clot;204;10025;1400
01/01/2026;10;Sant Martí;65;el Clot;205;10026;1726
01/01/2026;10;Sant Martí;65;el Clot;205;10027;1549
01/01/2026;10;Sant Martí;65;el Clot;205;10028;1808
01/01/2026;10;Sant Martí;65;el Clot;205;10029;1429
01/01/2026;10;Sant Martí;65;el Clot;205;10030;1775
01/01/2026;10;Sant Martí;65;el Clot;205;10031;1584
01/01/2026;10;Sant Martí;65;el Clot;206;10032;1314
01/01/2026;10;Sant Martí;65;el Clot;206;10033;825
01/01/2026;10;Sant Martí;65;el Clot;206;10034;1620
01/01/2026;10;Sant Martí;65;el Clot;206;10035;1911
01/01/2026;10;Sant Martí;65;el Clot;206;10036;1415
01/01/2026;10;Sant Martí;65;el Clot;206;10037;1105
01/01/2026;10;Sant Martí;65;el Clot;206;10234;1747
01/01/2026;10;Sant Martí;65;el Clot;207;10038;1659
01/01/2026;10;Sant Martí;65;el Clot;207;10039;1889
01/01/2026;10;Sant Martí;65;el Clot;207;10040;1931
01/01/2026;10;Sant Martí;65;el Clot;207;10041;1620
01/01/2026;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;208;10042;3713
01/01/2026;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;208;10043;3301
01/01/2026;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;209;10044;1623
01/01/2026;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;209;10045;1262
01/01/2026;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;209;10046;1261
01/01/2026;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;209;10047;2092
01/01/2026;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;209;10048;1624
01/01/2026;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;209;10049;1216
01/01/2026;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;209;10050;1547
01/01/2026;10;Sant Martí;67;la Vila Olímpica del Poblenou;210;10051;1688
01/01/2026;10;Sant Martí;67;la Vila Olímpica del Poblenou;210;10052;2435
01/01/2026;10;Sant Martí;67;la Vila Olímpica del Poblenou;210;10053;1669
01/01/2026;10;Sant Martí;67;la Vila Olímpica del Poblenou;210;10054;946
01/01/2026;10;Sant Martí;67;la Vila Olímpica del Poblenou;211;10055;2555
01/01/2026;10;Sant Martí;68;el Poblenou;212;10056;1877
01/01/2026;10;Sant Martí;68;el Poblenou;212;10057;1456
01/01/2026;10;Sant Martí;68;el Poblenou;212;10058;1202
01/01/2026;10;Sant Martí;68;el Poblenou;213;10059;1839
01/01/2026;10;Sant Martí;68;el Poblenou;213;10060;1713
01/01/2026;10;Sant Martí;68;el Poblenou;213;10061;1737
01/01/2026;10;Sant Martí;68;el Poblenou;213;10062;1485
01/01/2026;10;Sant Martí;68;el Poblenou;214;10063;1332
01/01/2026;10;Sant Martí;68;el Poblenou;214;10064;1745
01/01/2026;10;Sant Martí;68;el Poblenou;214;10065;1649
01/01/2026;10;Sant Martí;68;el Poblenou;214;10066;2077
01/01/2026;10;Sant Martí;68;el Poblenou;214;10067;1856
01/01/2026;10;Sant Martí;68;el Poblenou;214;10068;1610
01/01/2026;10;Sant Martí;68;el Poblenou;215;10069;2884
01/01/2026;10;Sant Martí;68;el Poblenou;215;10070;1674
01/01/2026;10;Sant Martí;68;el Poblenou;215;10071;1719
01/01/2026;10;Sant Martí;68;el Poblenou;215;10072;2075
01/01/2026;10;Sant Martí;68;el Poblenou;215;10073;1463
01/01/2026;10;Sant Martí;68;el Poblenou;215;10074;1804
01/01/2026;10;Sant Martí;68;el Poblenou;215;10075;1539
01/01/2026;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;216;10076;2286
01/01/2026;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;216;10235;1421
01/01/2026;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;216;10236;1600
01/01/2026;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;217;10077;1842
01/01/2026;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;217;10078;2438
01/01/2026;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;217;10079;1668
01/01/2026;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;218;10080;2516
01/01/2026;10;Sant Martí;70;el Besòs i el Maresme;219;10081;2297
01/01/2026;10;Sant Martí;70;el Besòs i el Maresme;219;10082;2280
01/01/2026;10;Sant Martí;70;el Besòs i el Maresme;219;10083;2382
01/01/2026;10;Sant Martí;70;el Besòs i el Maresme;219;10084;1712
01/01/2026;10;Sant Martí;70;el Besòs i el Maresme;220;10085;2242
01/01/2026;10;Sant Martí;70;el Besòs i el Maresme;220;10086;2121
01/01/2026;10;Sant Martí;70;el Besòs i el Maresme;220;10087;1960
01/01/2026;10;Sant Martí;70;el Besòs i el Maresme;220;10088;1678
01/01/2026;10;Sant Martí;70;el Besòs i el Maresme;221;10089;7337
01/01/2026;10;Sant Martí;70;el Besòs i el Maresme;222;10090;1539
01/01/2026;10;Sant Martí;70;el Besòs i el Maresme;222;10091;2045
01/01/2026;10;Sant Martí;70;el Besòs i el Maresme;222;10092;1466
01/01/2026;10;Sant Martí;70;el Besòs i el Maresme;222;10093;1636
01/01/2026;10;Sant Martí;71;Provençals del Poblenou;223;10094;3664
01/01/2026;10;Sant Martí;71;Provençals del Poblenou;223;10095;1464
01/01/2026;10;Sant Martí;71;Provençals del Poblenou;224;10096;1664
01/01/2026;10;Sant Martí;71;Provençals del Poblenou;224;10097;1574
01/01/2026;10;Sant Martí;71;Provençals del Poblenou;224;10098;1719
01/01/2026;10;Sant Martí;71;Provençals del Poblenou;224;10099;1117
01/01/2026;10;Sant Martí;71;Provençals del Poblenou;224;10100;1802
01/01/2026;10;Sant Martí;71;Provençals del Poblenou;225;10101;1797
01/01/2026;10;Sant Martí;71;Provençals del Poblenou;225;10102;2663
01/01/2026;10;Sant Martí;71;Provençals del Poblenou;225;10103;2177
01/01/2026;10;Sant Martí;71;Provençals del Poblenou;225;10104;1526
01/01/2026;10;Sant Martí;71;Provençals del Poblenou;225;10237;909
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;226;10105;2135
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;226;10106;1045
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;226;10107;1524
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;226;10108;1356
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;226;10109;1787
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;226;10110;1980
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;227;10111;1320
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;227;10112;1489
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;227;10113;1238
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;227;10114;1606
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;228;10115;1440
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;228;10116;1936
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;228;10117;1286
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;228;10118;1001
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;228;10119;1231
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;229;10120;1587
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;229;10121;1623
01/01/2026;10;Sant Martí;72;Sant Martí de Provençals;229;10122;1451
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;230;10123;1349
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;230;10124;1049
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;230;10125;1112
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;230;10126;968
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;230;10127;1001
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;230;10128;1574
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;230;10129;1124
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;231;10130;1244
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;231;10131;1006
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;231;10132;1246
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;231;10133;1769
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;231;10134;1635
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;231;10135;1198
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;232;10136;1511
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;232;10137;1631
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;232;10138;3322
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;232;10139;1733
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;233;10140;1739
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;233;10141;1154
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;233;10142;1736
01/01/2026;10;Sant Martí;73;la Verneda i la Pau;233;10143;1837
