Location_Cluster_ID,Merged_Record_Count,Main_Type,id_final,Location,Address,Latitude,Longitude,Capacity_Sum,Zip_Code,ID,Company,Type,Infrastructure,Type Infrastructure,City,Company_raw,Type_raw,Infrastructure_raw,Type Infrastructure_raw,City_raw,Location_raw,Address_raw,Zip Code_raw,Import_Source,Import_Classification,Data_Quality_Flag,Record_Service_Type_Code,Record_Service_Type_Name,Type_Group_Code,Cluster_Record_Count,Cluster_Company_Count,Has_Locker,Has_PUDO,Has_Click_Collect,Has_Distribution_Center,Has_Last_Mile_Station,Has_Warehouse,Has_Convenience_Store,Has_Unknown,Cluster_Service_Type_Code,Cluster_Service_Type_Name,Cluster_Sharing_Type_Code,Cluster_Sharing_Type_Name,Cluster_Diameter_m,Cluster_Spatial_Confidence_Code,Cluster_Spatial_Confidence_Name,Cluster_Companies,Cluster_Review_Required
MAD_LOC_000067,2,PUDO,68,24/7 Gasolinera Repsol Es Mo,"Calle de María de Molina, 21",40.43823356198145,-3.68444865435326,120,28006.0,68 + 825,InPost + Amazon,Locker,Privada,Service Station,Madrid,InPost + Amazon,Lockers,Private,Service Station,Madrid,24/7 Gasolinera Repsol Es Mo + Lockers Marcos,"Calle de María de Molina, 21 + Calle de María de Molina, 21",28006 + 28006,,,,1 + 1,Locker + Locker,1,2,2,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",23.4,2,Medium,Amazon | InPost + Amazon | InPost,False
MAD_LOC_000068,2,PUDO,69,24/7 Parking,"Av. del Mediterráneo, 28 (garita)",40.4069586507282,-3.67341977589385,120,28007.0,69 + 1404,InPost + SEUR,Locker,Privada,Parking,Madrid,InPost + Seur,Lockers,Private,Parking,Madrid,24/7 Parking + Seur Lockers Parking Bolto,"Av. del Mediterráneo, 28 (garita) + Av. del Mediterráneo, 28",28007 + 28007,,,,1 + 1,Locker + Locker,1,2,2,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",19.79,2,Medium,InPost | SEUR + InPost | SEUR,False
MAD_LOC_000071,3,PUDO,72,Estanco Conde Casal,"C. del Dr. Esquerdo, 177",40.4060662985517,-3.67034969412123,360,28007.0,72 + 842 + 1401,InPost + Amazon + SEUR,Convenience Stores,Privada,Premises,Madrid,InPost + Amazon + Seur,Convenience stores,Private,Premises,Madrid,Estanco Conde Casal + Seur - Estanco Conde De Casal + Estanco Conde De Casal,"C. del Dr. Esquerdo, 177 + C. del Dr. Esquerdo, 177 + C. del Dr. Esquerdo, 177",28007 + 28007 + 28007,,,,7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store,1,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",3.63,1,High,Amazon | InPost | SEUR + Amazon | InPost | SEUR + Amazon | InPost | SEUR,False
MAD_LOC_000072,2,PUDO,73,Efecto 2000,"C. de Valderribas, 34",40.40418511408415,-3.675169742794365,180,28007.0,73 + 839,InPost + Amazon,Convenience Stores + Locker,Privada,Premises,Madrid,InPost + Amazon,Convenience stores + Lockers,Private,Premises,Madrid,Efecto 2000 + Amazon Locker - Echarri,"C. de Valderribas, 34 + C. de Valderribas, 34",28007 + 28007,,,,7 + 1,Convenience Store + Locker,1,2,2,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",24.85,2,Medium,Amazon | InPost + Amazon | InPost,False
MAD_LOC_000074,4,PUDO,75,Sol Internacional 2,"C. de Granada, 46",40.40301693410605,-3.6753793339844023,480,28007.0,75 + 837 + 1407 + 2277,InPost + Amazon + SEUR + Ctt Express,Convenience Stores,Privada,Premises,Madrid,InPost + Amazon + Seur + CTT Express,Convenience stores,Private,Premises,Madrid,Sol Internacional 2 + Amazon Counter - Sol Internacional + Sol Internacional + Sol Internacional,"C. de Granada, 46 + C. de Granada, 46 + C. de Granada, 46 + C. de Granada, 46",28007 + 28007 + 28007 + 28007,,,,7 + 7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store + Convenience Store,1,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",10.19,1,High,Amazon | Ctt Express | InPost | SEUR + Amazon | Ctt Express | InPost | SEUR + Amazon | Ctt Express | InPost | SEUR + Amazon | Ctt Express | InPost | SEUR,False
MAD_LOC_000075,2,PUDO,76,Nirvana Espacio Holistico,"C. de Cavanilles, 10",40.407072889383,-3.6781805913987347,240,28007.0,76 + 1409,InPost + SEUR,Convenience Stores,Privada,Premises + Supermarket,Madrid,InPost + Seur,Convenience stores,Private,Premises + Supermarket,Madrid,Nirvana Espacio Holistico + Alimentacion Autoservicio,"C. de Cavanilles, 10 + C. de Cavanilles, 10",28007 + 28007,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",7.49,1,High,InPost | SEUR + InPost | SEUR,False
MAD_LOC_000076,2,PUDO,77,La Wash,"Av. de la Ciudad de Barcelona, 93",40.4002650546512,-3.672019205824335,120,28007.0,77 + 828,InPost + Amazon,Locker,Privada,Premises,Madrid,InPost + Amazon,Lockers,Private,Premises,Madrid,La Wash + Lockers - Virgo Lavanderia Autoservicio La Wash,"Av. de la Ciudad de Barcelona, 93 + Avenida de la Ciudad de Barcelona 93",28007 + 28007,,,,1 + 1,Locker + Locker,1,2,2,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",27.52,2,Medium,Amazon | InPost + Amazon | InPost,False
MAD_LOC_000083,4,PUDO,84,Na Tecnologia Market,"C. de Quintana, 9",40.42813860584525,-3.7168847144239074,420,28008.0,84 + 851 + 2288 + 3339,InPost + Amazon + Ctt Express + Correos,Convenience Stores + Locker,Privada + Pública,Premises + Locker,Madrid,InPost + Amazon + CTT Express + Correos Citypaq,Convenience stores + Locker,Private + Public,Premises + Locker,Madrid,Na Tecnologia Market + Amazon Counter - Ma Tecnologia Markt + Ma Tecnologia Markt + MADRID SUC 8. ARGÜELLES,"C. de Quintana, 9 + C. de Quintana, 9 + C. de Quintana, 9 + Martin De Los Heros, 57",28008 + 28008 + 28008,Correos CityPaq,Possibly new,,7 + 7 + 7 + 1,Convenience Store + Convenience Store + Convenience Store + Locker,1,4,4,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",25.8,2,Medium,Amazon | Correos | Ctt Express | InPost + Amazon | Correos | Ctt Express | InPost + Amazon | Correos | Ctt Express | InPost + Amazon | Correos | Ctt Express | InPost,False
MAD_LOC_000084,5,PUDO,85,Estanco 804,"C. de Romero Robledo, 9",40.43243331216591,-3.719463646925206,480,28008.0,85 + 852 + 1419 + 1420 + 1791,InPost + Amazon + SEUR + SEUR + SEUR,Convenience Stores + Locker,Privada,Premises + Parking,Madrid,InPost + Amazon + Seur + Seur + Seur,Convenience stores + Lockers,Private,Premises + Parking,Madrid,Estanco 804 + Seur - Estanco 804 + Estanco 804 + Seur Lockers Parking Bolto + Seur Lockers Parking Bolto,"C. de Romero Robledo, 9 + C. de Romero Robledo, 9 + C. de Romero Robledo, 9 + C. de Romero Robledo, 9 + C. de Romero Robledo, 9",28008 + 28008 + 28008 + 28008 + 28040,,,,7 + 7 + 7 + 1 + 1,Convenience Store + Convenience Store + Convenience Store + Locker + Locker,1,5,3,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",27.48,2,Medium,Amazon | InPost | SEUR + Amazon | InPost | SEUR + Amazon | InPost | SEUR + Amazon | InPost | SEUR + Amazon | InPost | SEUR,False
MAD_LOC_000087,2,PUDO,88,Locker 24/7 Grupo Bolton Princi,"Cta. de San Vicente, 38",40.42073559197455,-3.7175512062941296,120,28008.0,88 + 1425,InPost + SEUR,Locker,Privada,Parking,Madrid,InPost + Seur,Lockers,Private,Parking,Madrid,Locker 24/7 Grupo Bolton Princi + Seur Lockers Parking Bolto,"Cta. de San Vicente, 38 + Cta. de San Vicente, 38",28008 + 28008,,,,1 + 1,Locker + Locker,1,2,2,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",11.98,1,High,InPost | SEUR + InPost | SEUR,False
