City,Location_Cluster_ID,Representative_Latitude,Representative_Longitude,Record_Count,Company_Count,Companies,Addresses,Locations,Has_Locker,Has_PUDO,Has_Click_Collect,Has_Distribution_Center,Has_Last_Mile_Station,Has_Warehouse,Has_Convenience_Store,Has_Unknown,Cluster_Service_Type_Code,Cluster_Service_Type_Name,Cluster_Sharing_Type_Code,Cluster_Sharing_Type_Name,Cluster_Diameter_m,Cluster_Spatial_Confidence_Code,Cluster_Spatial_Confidence_Name,Cluster_Review_Required
madrid,MAD_LOC_000017,40.4402449747403,-3.67355205269051,1,1,InPost,"C. de Clara del Rey, 2",Luisipo,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000018,40.4434206605702,-3.66867834500266,2,2,Amazon | InPost,"C. de Clara del Rey, 32",Lockers Tarodo | Parking Clara Del Rey,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",7.43,1,High,False
madrid,MAD_LOC_000019,40.442352353291575,-3.67036748579488,4,4,Celeritas | Ctt Express | InPost | SEUR,"C. de Clara del Rey, 20",Chip Inside,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",6.09,1,High,False
madrid,MAD_LOC_000020,40.43878960635033,-3.6759954770354,3,3,Dhl | Gls | InPost,"Intercambiador de Avenida de América | Intercambiador de Avenida de América, Nivel -3 | Intercambiador de Avenida de América, Nivel -3, local 14",Abp Comunicaciones | Ps Abp Comunicaciones,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",49.06,3,Review,True
madrid,MAD_LOC_000021,40.4462567647464,-3.6679253485369,1,1,InPost,"C. de Clara del Rey, 52",Estanco 677,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000022,40.4465465183871,-3.68943215510239,1,1,InPost,"C. de Joaquín Costa, 9",Razas Pet Shop,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000023,40.4481732569314,-3.66467600802435,1,1,InPost,"C/ del Padre Claret, 17",Estanco Claret,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000024,40.4417460972663,-3.69544739417121,1,1,InPost,"C. de Ríos Rosas, 54",Market Express Food,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000025,40.4409396078823,-3.69274012739735,1,1,InPost,"Calle de Zurbano, 93",La Tienda De Almudena,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000026,40.4443571523765,-3.6973242486283,1,1,InPost,"C. de Alonso Cano, 91",Mis Miss,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000027,40.44105621693955,-3.698156657485875,2,2,Ctt Express | InPost,"C. de Espronceda, 9",Baez Locutorio | Báez Locutorio,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",10.33,1,High,False
madrid,MAD_LOC_000028,40.4424435315694,-3.70215102644343,1,1,InPost,"Calle de Sta Engracia, 131",Barullo Company,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000029,40.4392263146699,-3.6996289914806,1,1,InPost,"C/ de Ponzano, 25",Expendeduria 791,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000030,40.4444164821042,-3.70047585561674,1,1,InPost,"C. de Alenza, 18",Locker 24/7 Parking Empark Ponz,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
